,Unnamed: 0,tweet_id,user_sentiment_label,campany_name,full_text,user_id,user_name,user_description
179,305,126118222746497025,negative,apple,Issues with updating iTunes on my windows pc - they really are not compatible.... Sent more time talking to @Apple care than using it!!,23425872.0,Nancy Georges,"The Retail “Miss Fix-It”; Author, #Retail Marketing Strategist, Consulting. Social Media, Web, Ecom, Customer Service Expert #Speaker #Trainer @SocialMediaWomn"
180,307,126099775417364480,negative,apple,"Restored my iPhone. STILL NO TEXTS. DEAR @APPLE Y NO LOVE, Y RESTRICTIONS ON MY SMS?  Y NO TEXTS.... #iOS5 #iOS5atemydingo",17742232.0,blair st.Lizphair,|1989| life isn’t all poppers and rosé but it should be *~*
181,308,126096173198082048,negative,apple,none of my apps work after the new ios from @apple. what do i do?!?,16799038.0,ohjennymae,I rock the house party at the drop of a hat.
182,309,126094194312876032,negative,apple,"Seemingly endless loop of calls to @apple, @ups, @verizonwireless to investigate my missing #iphone4s. #crankywithnophone",16162693.0,Wendy Sheehan Donnell,Editor of @PCMag. VP of Content @ZiffDavis. Word Nerd. Always on My Phone. Love to Sing Along—Loudly and Poorly. Don’t Love Twitter.
183,310,126089287660863488,negative,apple,@Wisconsin_Mommy @apple that's terrible!  I hope you get an apology!,93312220.0,Heather Smith,"Wife, Never-stay-at-home Mom, Blogger, Reviewer, Canadian Ex-pat, PR Friendly, Reader, Proud #Autism Mom"
184,311,126088404084588546,negative,apple,@zombiebomber have been on the phone with @verizonwireless and @apple pretty much ever since then. Really annoyed.,240580349.0,Dominick J. DeStasio,"Software Developer, agile enthusiast, archer, husband, and father."
185,312,126085893353250816,negative,apple,"@chascouponmom @apple I get they are busy w/ the new phone, but I just wanted to buy a stylus. they made me wait forever outside & never",16191487.0,Maureen Fitzgerald,"Mom, Influencer, Blogger, Vlogger, Dog Lover, Coffee Addict, Travel Lover, New England Girl at heart. Watch me on https://t.co/iQ5kRNArQy"
186,315,126082123743502336,negative,apple,"@sprint @bestbuy still no word on my iPhone4s preorder.  Best Buy blames Sprint, Sprint blames @apple, I just want an honest answer.  #help",15653636.0,Francisco Javier,A kid from Queens living the dream. ✌️#LGM
187,316,126079672386723840,negative,apple,"Hey @apple, the SMS full message is complete shit. Yes, I'm annoyed.",14397146.0,Whitney Taylor Shaw Zaleski,Weekend explorer. Occasional Runner. Whiskey drinker. US Soccer fan. End-of-life Advocate. Envious of beards. Swooned by @czaleski.
188,317,126075115686465536,negative,apple,Have never had such poor customer service at @Apple before! What happened? (@ Apple Store w/ 2 others) http://t.co/GKlXMUi6,16191487.0,Maureen Fitzgerald,"Mom, Influencer, Blogger, Vlogger, Dog Lover, Coffee Addict, Travel Lover, New England Girl at heart. Watch me on https://t.co/iQ5kRNArQy"
189,319,126073520504569858,negative,apple,"@Apple your service experience is really fucking slipping (except for cute, eyelash batting girlies). (@ Apple Store) http://t.co/dOHDEnMg",14247020.0,Fab i/o,"Screw being an InfoSec rock star.  I'm aiming for InfoSec romance novel covers, bitches!"
190,320,126072901144281088,negative,apple,Had ma Ipas not 24 hours an I jailbroke it...now its SHAGGED itunes won't letme restore it @apple SYM!!!!,223278191.0,THE FATAL ONE™,IG: itsfatal
191,324,126063215842037760,negative,apple,Wow the Genius Bar Reservation Line @Apple is ridic right now - ___- I am not amused. #ugh,77641792.0,sнin♡,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀Young Queen♛ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀insta: shin.notnice ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀👻SC: neese.nevaehaxo
192,327,126053722966069248,negative,apple,@apple battery life suck on iOS 5,212086657.0,ブランドン,"Graphic Design / Entrepreneur
iOS/Android design.  
Tinkerer of widgets 
My KWGT widgets are in the link.
formally iosLyfe."
193,328,126050114518261760,negative,apple,An apple update has seemed to render my work machine incapable of opening HDV video. Thanks @Apple. Zero useful productivity today.,267940987.0,Nate Ryan,"Multimedia producer at Minnesota Public Radio - video and photo for The Current, Classical MPR and freelance. I like bicycles too."
194,333,126037831301869568,negative,apple,Apparently fuzzball crashes on #iOS5. Congratulations @apple on another incompatible upgrade,15335247.0,wsstefan,"Surf, work at @DialpadHQ (formerly @SwitchCo), started @KenKenRamen, @BlackSandsBeer, ex-@YouTube, bike everywhere, compose songs on https://t.co/BYV78QyHri"
195,338,126030936084189184,negative,apple,Dear @apple: Why did all my PDFs and ePub files disappear from ibooks in my iPhone post ios5 upgrade? This hurts. #3GS #needsomethingtoread,24980701.0,Jason Prine,"Dad, Management Consultant, Professor. CBAP, PMP, #Brampton, #iOSMusician. Produces #house #techno #dubstep #synthwave #dance as @jznnotjason & @brucebeerdrive"
196,339,126029733325582336,negative,apple,“@CBM: Lies @apple. the battery on this new iPhone4S is definitely not any better.” &lt;&lt; check Settings: 8 times more App usage in iOS 5,23245657.0,NuGoth,"YES: Goth/Gothic, Metal and Alternative music & culture/fashion.

NO: fake fo11owers, especially do-gooders and ANY M4RK3TING or SE0 crap"
197,340,126021108641181696,negative,apple,As a huge podcast fan - I really feel like @Apple dropped the ball on this one. http://t.co/wvzPrbCI via @Carrypad,16642504.0,Brendan Murnane,"Work @AOL doing strategery. Formerly @Deloitte, @NYUStern. Passionate about #music, #media and #technology"
198,341,126018120983904256,negative,apple,I don't really like Siri's voice. Perhaps @apple can get Star Wars voices just like @garmin http://t.co/pSUJg9pN,6140.0,brady forrest,Making rockstars @Ignitetalks; Author https://t.co/RTJKWqgI8M; SF arts support @castsf; @KauffmanFellows Class 22; ex-@highway1io;
199,342,126016585348558848,negative,apple,"“@carlton858: I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks.” in NZ?",72164816.0,Stephen Reed,"Used to lead product dev teams building software, now working with a Law Firm & Accountant to lead the charge bringing Law Firms in to the Cloud."
200,343,126014999444467712,negative,apple,"I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks.",15019180.0,Carlton Nettleton,World traveler & uberlord of the kitchen. I coach teams & organizations about Scrum and Agile on the side!
201,345,126012822936231936,negative,apple,Anyone else seeing missing signal bars on their #iPhone 3GS with an upgrade to #iOS5? cc/ @applecanada @apple @forstall,57358609.0,Vinod Rajasekaran,Crafting platforms to do good better. Co-founder @FutureOfGood @HubOttawa | Launched #SocialRD | Founding MD @RideauHallFdn | Engineer
202,348,126008913400303616,negative,apple,RT @CBM: Lies @apple. the battery on this new iPhone4S is definitely not any better.,23962971.0,Tim Acheson,"Techie, entrepreneur, mad scientist. Into #technology, web, scuba, #gaming, business, #science, history/theology, #farming, politics, music, countryside, etc..."
203,349,126006966312108032,negative,apple,"Updating to IOS5 with my regular iphone4 just made it slower and messed up.. @apple give me a free 4S and we can call it even, thanks",218110626.0,Drew Ludwig,♊️
204,350,126006116168642560,negative,apple,"@apple If you want to know what customers think dont send updates with the ""noreply"" return address. Who invented that anyway. #useless",91126711.0,Terri Johnson,"Retired biz exec, educator, adventurer, closet foreign correspondent, coffee-crazed news junkie, technophiliac, proud mom, doting grand-mom. #optimist #humanist"
205,353,126003967552524288,negative,apple,"Every time I try the voice control on my iPod Touch to send an iMessage, it starts playing ""Who Knew"" by Pink.  Still not Flawless @Apple",4581761.0,Rick Hawn,"Nice dude, tech-head, and The Great Minister of Information AKA: 神代英雄"
206,354,126001775626031105,negative,apple,should be studying/ doing work but no I'm hold with @apple HURRY THE FUCK UP! #nopatience,62693735.0,Daniella Sannuti,"Astoria, Queens. Digital Merchandising Coordinator, Victoria's Secret 💄  Skimm'bassador, https://t.co/npzReKXw0X"
207,355,126001635162992640,negative,apple,Ok Hindi keyboard in #iOS5 is something to cheer about.  But @apple  what about  support for 20+ missing Indian languages!? #FAIL,4534551.0,Arunram,"Indophile, Technology enthusiast, Wikipedian, Barcamper, Museums, Traveler, Cyclist, Architecture, Lakes."
208,356,125999655011098624,negative,apple,"RT @ScottDugas: Warning: if iphone apps spontaneously loose data, it might not be the app's fault - http://t.co/1SEsvWwm #ios5downgrade  ...",302239254.0,SoftArtisans Crew,"An electric kool aid acid fount of knowledge. Spewing bits of http://t.co/kaH1aAY6vK, C#, SharePoint, SQL, Excel, UX, Java and hyperreality, baby."
209,357,125996379913986048,negative,apple,@betweensundays Ah! Yeah...should be an option...hopefully @apple figures that out. Thx,14386696.0,Scott Gulbransen,Entrepreneur/Journalist/Marketer. Founder/Publisher @lvraidersreport. Host Las Vegas Raiders Report @sportsradio1140 Owner: @crcoffeelv; Opinions my own.
210,358,125995264325599233,negative,apple,"""Waiting for items to copy"" in Itunes after everything DID copy goes on, and on, and on.  Come on @Apple, what the hell?",4581761.0,Rick Hawn,"Nice dude, tech-head, and The Great Minister of Information AKA: 神代英雄"
211,360,125994596336533504,negative,apple,Lies @apple. the battery on this new iPhone4S is definitely not any better.,17972431.0,△CBM△,"kinda like carmen sandiego. food futurist + raconteur 🌊 🌿kelp queen @lifeakua. writes @thriveglobal. global community @summit. also, 🍦"
212,361,125989051101741056,negative,apple,"“@philipgrey: dear @apple, why you gotta go change the way &lt;input type=""number""&gt; is handled out of the blue?”",55572749.0,Trevor Green,Life enthusiast. Digital aficionado.
213,363,125987979784224770,negative,apple,"Been on hold with @apple customer service for 25 minutes. Wow, lt's like they're #timewarnercable.",26003016.0,Amy Rutberg,"Actress, time traveler, the voice on your tv you can't quite place. Marci Stahl on #Daredevil #Defenders #BullCBS, #theblacklist #blindspot #ncisnola #taken"
214,364,125987439692099584,negative,apple,anyone else stuck in duped calendar/mail/battery sucking @apple hell? #iCloud and #OSX Lion are a disappointment,22816664.0,Jennifer Cork,I am most passionate about helping people connect the dots... and cooking. lots of cooking.
215,366,125980659415138304,negative,apple,"@Apple you're killing me. Excited about iOS5 no longer- tragic battery drain, genius bar wants to replace the battery. Really?",35868274.0,David Schmidt,"Committed. Committed to professional growth, family, and the pursuit of what is right. USF alumnus and fan. i4cp'er"
216,367,125978454146551808,negative,apple,1st impressions  of #iOS5- Disappointed w upgrade restore. Lot of apps & folders missing @apple do  how much time went in2 orging it? #fail,4534551.0,Arunram,"Indophile, Technology enthusiast, Wikipedian, Barcamper, Museums, Traveler, Cyclist, Architecture, Lakes."
217,368,125976113657823232,negative,apple,@PrJusto Don't question the @Apple they will remember your dissent!,86859406.0,Ray J Gentry IV,"I like things. Occasionally I may tweet something interesting...or not. he/him.
@disruptworship as well
#BlackLivesMatter #decolonizeLutheranism #SlateSpeak"
218,371,125974351035117568,negative,apple,RT @JimMcNiel: if @apple does not resolve the #Siri network issues they will need to rename a great product to Sorri - Who else is havin ...,35783345.0,stefan klocek 🔥,designer + maker + thinker : UX @Google. Formerly led design @PracticeFusion and @Cooper.
219,372,125973390283653120,negative,apple,"dear @apple, why you gotta go change the way &lt;input type=""number""&gt; is handled out of the blue?",17909218.0,Philip Grey,"christian dude, working on becoming an #adultguy. new dad and kinda new husband"
220,373,125969932285513728,negative,apple,Ugh. WTF is up with all the bottlenecks @paypal @apple?,15524324.0,Tina Hui,"CEO & Founder @FollowTheCoin, Biz & Startup Advisor, ROI/Marketing Wins: @SnapfishbyHP @WarnerBros @eat24 @onemedical +. Mom @nonothedog. Lover of life."
221,375,125966385259098112,negative,apple,+1  RT @Doug_Newton: @apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!,303846257.0,CJayWilliams,"Striving to be a GREAT father, GOOD husband & DECENT guy.  Sack race champ, property investor, car lover, motorcycle nut. Life's an adventure - enjoy the ride"
222,376,125965988146585601,negative,apple,@apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!,324088295.0,Doug,"Love the Outdoors, powerkiting, Aerial Photography, UAS, UAS photos/ video, Real Estate aerial photography."
223,377,125965853769478144,negative,apple,if @apple does not resolve the #Siri network issues they will need to rename a great product to Sorri - Who else is having issues?,8181812.0,Jim McNiel,Driving Transformation while wearing a Seatbelt
224,378,125964314220830722,negative,apple,any chance @apple will release good headphones that dont blast music outside the ears? #iphone #ipod its quite obnoxious,188323021.0,o emmanuelli,"Photographer based in NYC. Always looking for that new image in every day scenes.
PORTRAITS, CITY SCAPES, STILLS, CANDIDS"
225,379,125963262733991936,negative,apple,"@Apple - #Siri is not working due to ""network problem""? Seriously? Can you fix this? #iPhone4s #Fail",20706182.0,Kevin Simmons,"Jesus-Follower, Husband & Father, Church Planter & Pastor of @VortexChurch, and Tar Heel"
226,381,125961793926475776,negative,apple,"@electricsoup It has to connect to @Apple to process commands, which it is failing to do right now",39848301.0,Todd Palino ツ,"Father, hacker, runner, and general pain in the ass.  Space tweep, Disney fan... I'm not a geek, but I play one in real life."
227,382,125960026891362304,negative,apple,"See @Apple, that what's happen when you release iPhone 4S with same crappy design as the old phone!",15188621.0,Rasmus Wulff Jensen,C# & SAP Business One developer (Creator of the B1 Usability Package)
228,384,125958368773943296,negative,apple,Looks like @Apple did not appropriately project the resources needed for Siri. Not very reliable,39848301.0,Todd Palino ツ,"Father, hacker, runner, and general pain in the ass.  Space tweep, Disney fan... I'm not a geek, but I play one in real life."
229,385,125956505768960000,negative,apple,"Spoke to an @Apple rep on phone & could hear her tv blaring in the bg.  She said, ""I can't actually help u, just direct u back to the web""",21908159.0,Claud Foster,"Video Editor, Texas Ex, SuperWife, SuperMom,Tree hugger, Veganish, Proud Liberal"
230,386,125956403574747137,negative,apple,What's wrong with Siri today @apple,32148127.0,Nick Wiberg,Web and Media Designer in training. #Photographer enthusiast. #Bibliophile. Currently an HVAC Technician in #Milwaukee. Stay Positive! #webdesign #rwd
231,387,125956319344721920,negative,apple,@Apple Siri is down!,24758922.0,Anthony Fulginiti,"Self-diagnosed Comedian. Lover of technology, travel and cool things. Writer, singer, actor, engineer and entrepreneur. My views are my own. #BoycottSomething"
232,390,125950557310562305,negative,apple,"Ok this @Apple software update for the #iphone is taking waaaaay too long!
#annoyed",219452706.0,GOAT District🏈🐐🎙,"Official Twitter Account of The Best GOAT Damn Fantasy Football Podcast Period. Always Be Trading #GOATtrades
🐐💙IPA🍻"
233,393,125937228328341504,negative,apple,"@jane73 @Gazmaz hopefully it's a small bug @Apple must be fixing it. RIGHT  APPLE }:0( 
#itjustworks",19706691.0, brightphotos,Hi my name is Mike and I am a amateur photographer and Apple fan.
234,395,125930406125117440,negative,apple,"@samsung, @apple, you do realise you're just really pissing off the customer base AS WELL AS looking petty.",85168793.0,Son of Apathy,"Strangely strange, but oddly normal. All views expressed are private and nowt to do with my employer.
Oh, and my name is Trevor Jones."
235,396,125929899071516676,negative,apple,@Apple - why do I have to have apps I am updating in their original 'folder' location? That was painful.,37948939.0,Derek Gabbard,"Information and Network Security Veteran; dad, husband, sports fan, guitar nerd"
236,397,125929395264299009,negative,apple,@apple domain fail. Open 2 hrs late for walk in ppl. Store was empty and i only need a skin 4 my screen. You represent customer service FAIL,48728872.0,Todd Outlaw,"Eat, train (CC), sleep."
237,398,125920912171216896,negative,apple,@BrianMincey @apple the chipsets tear through battery life. Coworker has a htc thunderbolt that he gets about 3 hours of life.,7193212.0,Brian Lewis ,Swift is awesome.
238,399,125876542600519681,negative,apple,I wish the Apple updater would stop trying to ram iTunes down my throat. I don't own a pissing iPhone @apple,236316436.0,Darryl Godden,"Sports, news & events photographer from the Midlands. Available for assignments."
239,400,125863232249405440,negative,apple,Is it me or does my #iPhone run slower since the #iOS 5 update? @apple @Verizon,33256609.0,Rich M,Th3 0fFiCiAl Tw!tT3r 0f R!cH3$
240,401,125846659182764032,negative,apple,Just searching with my voice on my 2 year old nexus one @apple.,19246199.0,Phil Morley,"Professional amateur /
snapchat: LeChuckie"
241,402,125845538926112768,negative,apple,"@apple, your update server has been timing out for a week. i had to force a restore w/the new #iOS5 software. lost all my stuff. thanks!",170401408.0,Jason Pitzen,Director of the Sales of Things & Stuff @bugcrowd
242,404,125826259048607744,negative,apple,"Thanks to a 90 minute wait on hold, half an hour actually talking to someone, the @Apple tech decides to send me an email to fix my phone",20106755.0,Jon Vanderzyde,"Husband, Father, Dodgeballer"
243,405,125824148579692544,negative,apple,I am very upset about and inconvenienced by this iphone update failed backup. @iphone @apple,14353952.0,chach,Programmer / Experience Designer / Art maker
244,407,125822115155947520,negative,apple,but seriously @apple finance me a damn phone you greedy bastards! OR Santa...get your jolly ass in gear and get us a 4S - white plz,30705487.0,Tits n’ Tatts,PROBLEMATIC SCHOOL GAL
245,408,125819194049699840,negative,apple,My schedule is 2 busy 2 spend UNquality time with @ATT @Apple 2 recover Iphone again-The mo' mobile I get the mo' immobile I is. Sync Not!,242587047.0,Terri G. Wells,"Retired newspaper executive. Reinvention:Professional Organizer. Cooking, Travel, Dancing, Fine Dining, Music-All tweets are my opinion only."
246,409,125815370513793024,negative,apple,"Pondering the iOS update... From the sounds of @MikeFerri's difficulties, I may just hold off :/ @Apple, FIX IT!",139826611.0,Elysha Joss,I love what I do. I hate what I do. I don't know what to do. I've yet to find a better use of my time.
247,413,125807830363156480,negative,apple,@twalve @apple you know the issues they have with DST and alarms :p,26658319.0,Jared Wyles,Geek. Generalist. Sycophant in 160 chars. Jsconf.au curator.
248,415,125806240138928128,negative,apple,Apparently @Apple genius training doesn't extend to clocks & service. They're half an hour late for my appointment and couldn't let me know?,4928781.0,Craig Sharkie,"Father, husband, founder of @SydJS, jQuery: Novice to Ninja co-author, HTML5 devotee, developer advocate. And so, most often, unreasonably happy"
249,420,125729727653756928,negative,apple,@apple  why don't you guys test your upgrades before you put them out. 15 1/2 hrs u guys wasted of my time yesterday. Thanks.,301130350.0,Mark Antrobus,"Out in the cold, keeping you warm."
250,423,125722107710672896,negative,apple,what is going on with all my @Apple products?! First my #iPad freezes (still is frozen) and then my #iPhone won't turn on!!! #techieTroubles,34456543.0,Ange,Everyday is a chance to become a better version of yourself. #FEWDM #GodMade #SocialVideo | IG aworonick #AdventuresOfAnge
251,425,125717161531551744,negative,apple,2nd @apple genius apptment running late 2nd day in row for 2nd dodgy iPod . You make mega $$$ hire some staff.,35615040.0,Paul Bentley,Former @3AW693 police reporter.Radio & TV hack turned media liaison/spokesperson; helping old colleagues talk to new ones -Tweets my views.Retweets their views
252,426,125713100782575616,negative,apple,It took @apple about 7 years just to figure out how to properly syncronize an iPhone.  WOW!  #ios5,14376735.0,A Cuddly Fox 🦊,"Friendly bacon specialist. Web practitioner. Memeology, PhD."
253,427,125712104253702146,negative,apple,@apple So I went to the 5th Ave store and was told I could wait about 4 hours to get a 4S. Needless to say I'm back at the hotel relaxing.,350454680.0,Pedro (MusicByPedro),Pedro Esparza - Music Producer/Composer/Educator https://t.co/dvfQp4T4gn Business email: pedro@musicbypedroproductions.com
254,429,125710089716899840,negative,apple,Terrible customer service at Los Gatos @Apple! Why do I have to pay $199 for a bad home button on my iPhone?!?,16633835.0,oguzolcay,"One auto-crossin', mobile appin', ganster rappin', keyboard tappin' son of a gun."
255,430,125708348237680640,negative,apple,@Apple thank you for sucking so much. I cannot believe you would sell something online that isn't made,382222828.0,Elle,"Author of the blog Miles Behind Me. Living life knowing you can leave the bad miles behind. Starbucks and Lego addict. Navy ⚓️ wife, mother, and photog"
256,431,125706246056706049,negative,apple,Having major battery drain issue since updating iPhone 4 to iOS 5.  Anyone else? @AppStore @iPhone @apple,103657098.0,Bradford Upton,"IT Consultant and Photographer from Colorado. Rockies season ticket holder. Broncos fan. Hiker, fitness addict. Cancer and coronary bypass survivor."
257,432,125701785540235264,negative,apple,Dear @apple please send me my Mac Book back surely the repair is done by now... Thanks!,175201602.0,nba oldman,a regular person
258,438,125681375058735104,negative,apple,"Sorry @apple, but #iMessage will never be what #BBM is. Disappointed.",21527019.0,Nellie Simmons,"Nels - I didn’t choose the single dad life, the single dad life chose me. I tweet whatever crosses my mind."
259,443,125665094561574913,negative,apple,"@semilshah yeah except that when you ask for a receipt, it takes them 30 minutes to figure out where it printed out. Fix that, @Apple!",8646172.0,Ethan Kurzweil,I heart entrepreneurs. Partner @BessemerVP. Investor @Twitch @Twilio @Intercom @Sendgrid @PagerDuty @PeriscopeCo @npmjs @ViewTheSpace. Views randomly generated.
260,445,125663477573500930,negative,apple,Bummer!  My @Yahoo! iPad fantasy football app keeps crashing; not sure if it's the app or the new @apple iOS 5. Only two apps running.,44211341.0,Jeff Kenner,"Prof. Photogrammetrist, Commercial Drone Pilot, Amateur Radio Operator, Salish Sea Cruiser, Occasional Brewer"
261,446,125661140939321344,negative,apple,@Apple can suck my dick gotta restore my ipad #annoyed,183269528.0,Connor Gosling,20 | currently studying film production at Brighton film school | Horror Fan | Instagram - connorgosling
262,448,125657359841361920,negative,apple,"@nansen Man, that sux! @apple io5 upgrade a total #fail for you!",18024546.0,Mark Cummuta,"DOD. CIO @JobAngels. Successful CIO/CTO - IT/Strategy/Apps/DW/CRM/BI/SM, Strategic Consulting.Blogger,Speaker,US Marine,hubby,dad. DAWIA SE3,MBA,LSS BB,BPM,ITSM"
263,450,125656559190683651,negative,apple,"Dear @Apple Contacts, you are terrible. I just cleaned duplicates for 3 hours and they magically reappeared. Fix it.",14530043.0,Austin Dannhaus,CEO @freerangestudio | Formerly @WhiteBdAdvisor @wethereaders @teachforamerica @UTAustin | Big fan of @maggieccrosby @TXsports & @Athletics
264,451,125654540455378945,negative,apple,"Is it too much to ask which app is incompatible, @apple? http://t.co/yKqip7nk",14269684.0,Jim Voorhies,"Interaction/user experience designer, CX strategist, imposter syndrome poster boy; design like you're right, listen like you're wrong, test like you're curious."
265,452,125651769261965312,negative,apple,Pissed with whoever designs keyboards with @apple for not having a home and end key.  working on the CLI i use those keys often,15468530.0,Brandon Woodward,"Cloud Expert, Linux Nerd, Daddy, Schümilch."
266,453,125649285667749889,negative,apple,@NoVaTyler @apple Most of mine are gone too! Not recovered after I saved them b4 I upgraded my iPhone! Soooo pissed!,64404239.0,Foreverfit4u,"Health/Fitness Buff, Personal Trainer, NPC Figure Competitor & @UnCutSportsShow Sponsored Athlete! Always do the right thing & you'll never go wrong"
267,454,125645811903250432,negative,apple,"hey @apple do you wanna fix my fucking playlist order, you piece of shit",60657069.0,Jason Jones,Check your local listings.
268,455,125643054190305280,negative,apple,Siri is having a hard time remembering who my sister is. contact card needs space for family info. #iPhone4S @apple,27052698.0,Michael Clark,"Director of Cox Family Enterprise Center @KennesawState's @ColesCollege, marketer, communicator, MBA grad, photographer, traveler, uncle & friend."
269,461,125626166492147713,negative,apple,@twitter can you look at problem on iPad where it won't open @ messages. It just crashes the app. You too @apple maybe your fault.,108119731.0,brian,¯\_(ツ)_/¯
270,462,125621144148639744,negative,apple,@apple What's the point of iCloud wireless updates when ios5 now forces me to use the computer to charge my ipod touch now? #worstupdateever,288067697.0,Susan,"Pop culture addict. Sarcasm is my BFF.  TV, movie and book addict. Foodie."
271,465,125603435440644098,negative,apple,"I hate you @apple for not sending Toledo,oh @bestbuy any @iPhone for @verizon even after I pre ordered!!!",24117580.0,Rubz,...I rather be hated for who I am than loved for who I am not...
272,466,125601235985367041,negative,apple,"@pmphillips @apple If my non-Apple equipment broke this often, I guess I'd need an Asus genius bar. But it doesn't, so I don't :-)",298006794.0,Mark Howe,Importing Bibles for YouVersion. St Pixels. Elder in a reformed church. Occasionally writing theology. Frequently married with two scary children.
273,467,125599423131697154,negative,apple,Why is the new @apple iPhone OS duplicating all my iCal events? There's 2 of everything. How do I fix it? (tried turning iCloud off),22060427.0,catherine mangosing,aesthete · art director · good food enthusiast · mama · ❤️ @kalsadabychefrudy · maker @RAYAgoods · great design is borderless
274,468,125598450090917888,negative,apple,"Dear @Apple, how convenient/handy/thoughtful/smart that after iPhone #ios5 update you're apps won't work anymore! (none!!!) :( #gr%\mbl^.%)",184211747.0,I. HO₱ℳ@₦™,"Met hoog developing, klus en paard gehalte de dagen doorbrengen! Thinking outside the Box! Toe aan'n stevig rockconcert ;) (en meer zon) ☼"
275,470,125588202286366721,negative,apple,Hey @Apple...I know Steve Jobs died & all but my Twitter for iPad app keeps crashing...Fix it...NOW..please..lol -F.Light,130016863.0,hxrú,Tales Of The Zero. @TheTribeAkashic. @FCHWPO. ⏳. 📸: haru.views@gmail.com 🎵: F.LightYearsAhead@gmail.com
276,471,125586348064247808,negative,apple,@apple not happy with Apple today. I did the suggested software update and now nothing works!!!,350978229.0,Diederick Stopforth,"Healthy body, healthy mind"
277,475,125556679571025920,negative,apple,I sure as hell better be able to restore my calendar events. Terrible bug apple! @apple #icloud #anothericloudfail,315089792.0,Michael Watson,"WordPress Web Developer, I.T. Consultant, and Apple fanboy."
278,477,125544764203466752,negative,apple,I really hate that @apple won't let you hide the Newsstand app or move it into a folder. It serves no purpose for me.,59588548.0,John ✭,This is the most important thing you will read all day.
279,478,125533730222784512,negative,apple,Life was much easier when @apple and @BlackBerry were just fruits!,364447560.0,Tσm Ðαlεч ღ,"idk man, I just happen to have a thing for One Direction, Tom Daley, The Janoskians and Nutella! Follow: @NiallersFanUK"
280,479,125521682894041088,negative,apple,@apple No location reminders on ipad2! That was the point of updating to iOS 5,190217593.0,Dale Kirby,"Work in Ag/NRM. Love my family, photography, motorsports, technology & agriculture. Thoughts are mine, unless i retweet yours (doesn't always mean i agree)"
281,480,125510333078048768,negative,apple,"Comparing @Office #live with @google #apps and @apple #iCloud , I do not see #iCloud leading the crowd. Do you agree ?",11574722.0,Andreas Schaller,ASC-Andreas Schaller #Technology Consulting is supporting the European businesses active in the Internet of Things #iot
282,482,125475953509015552,negative,apple,"Turns out my computer isn't as fixed as it is meant to be. Fuck you @Apple, I'm going back to your Genius Bar to complain. #annoyed",11653422.0,Timmy,I'm great at being tall.
283,483,125471372485992448,negative,apple,"If @apple doesn't fix iOS5 this week, I'm buying a droid #emptythreats",15471060.0,MikeFerri,"Artist manager @ Element1, cat dad, song maker, former relevant-guy. @atc_band @saintesays @bronzeavery @Maikamaile @AFTRHR @alexgoot @newdotwav"
284,484,125464229577891840,negative,apple,@apple pls launch #Siri on iphone4 .. Disappointed after spending hours for upgrading to iOS5..,32328615.0,manish kumar,Full stack Web Developer @ Intuit Inc. building products
285,485,125458395800154112,negative,apple,@apple you can suck it you and your fucking iPhones better be glad it's all I like cause the service Is fucking terrible,92092710.0,Kyle ︻╦╤─ Wineinger™,the F is for #teamfalcon #team ︻╦╤─show #teamiphone #teamnosleep #teamarmystrong #teamipad #LTFU #teamAirAssault
286,486,125442137302110208,negative,apple,"This is the first time I've been unhappy with any @apple product... Disappointed, and the Internet seems as confused as I am right now.",15471060.0,MikeFerri,"Artist manager @ Element1, cat dad, song maker, former relevant-guy. @atc_band @saintesays @bronzeavery @Maikamaile @AFTRHR @alexgoot @newdotwav"
287,491,125408962215555072,negative,apple,Had issues with #Siri reaching network today. Too many uses or my signal? @apple,171462183.0,Stuart Wong,"Platform Engineer, techie geek, sports enthusiast, husband and dad."
288,492,125408737296003072,negative,apple,The new iOS5 completely failed at upgrading the phone. Now I'm stuck in this restore loop. Thanks @apple for wasting my day. Can i undo?,89395183.0,Float Mode,dj
289,493,125408701166256128,negative,apple,Is it me or does #iPhone4s run a little warm sometimes? @apple,171462183.0,Stuart Wong,"Platform Engineer, techie geek, sports enthusiast, husband and dad."
290,494,125407447383937025,negative,apple,"@apple WTF why can we not add the newsstand to a folder?! We are already in your walled garden, so please don't remind us of it.",14378042.0,Branden,Marketing guy turned USC MBA.
291,495,125406743923671040,negative,apple,@apple just now seeing none of my Microsoft Office programs work anymore after Lion upgrade. Why??,61563211.0,Ron Roark,ESFJ - I’m the kind of guy who loves collaboration and someone people want to work with because of my CREATIVITY + CHARACTER.
292,496,125405260650000384,negative,apple,"Dear @Apple, I don't want the newsstand icon on my screen. #notcool",16424896.0,Kristi,"Hi, I'm Kristi. Christ follower. Wife. Mom. Maker. Blogger. Designer. Fabric: http://t.co/55B3CCEj2V FB:  http://t.co/tI3YuIvp2w"
